danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,number_of_artists,explicit,emotion,ambient,anime,bluegrass,blues,classical,comedy,country,dancehall,disco,edm,emo,folk,forro,funk,grunge,hardcore,house,industrial,j-pop,j-rock,jazz,metal,metalcore,opera,pop,punk,reggaeton,rock,rockabilly,ska,sleep,soul
0.565,0.256,-19.448,0.0394,0.941,0.878,0.117,0.64,132.21,94480.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.491,0.237,-18.564,0.0584,0.975,0.92,0.11,0.574,122.202,184706.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.419,0.227,-18.623,0.0429,0.988,0.903,0.113,0.761,147.111,103573.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.426,0.236,-20.549,0.0572,0.978,0.862,0.116,0.457,156.608,61146.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.501,0.242,-18.586,0.0606,0.975,0.716,0.115,0.791,132.549,70080.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.406,0.211,-17.987,0.0433,0.971,0.754,0.101,0.649,146.581,104680.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.569,0.186,-20.15,0.0508,0.981,0.934,0.109,0.662,132.507,130946.0,17.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.434,0.251,-18.967,0.0378,0.901,0.799,0.112,0.709,96.845,86586.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.504,0.214,-20.352,0.069,0.927,0.826,0.129,0.353,120.522,115586.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.561,0.206,-19.648,0.0527,0.922,0.881,0.114,0.593,117.035,66946.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.582,0.245,-19.841,0.0519,0.893,0.823,0.11,0.717,117.565,138106.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.442,0.232,-20.452,0.0541,0.906,0.926,0.115,0.706,116.283,116480.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.53,0.236,-19.075,0.0527,0.942,0.821,0.137,0.792,117.176,100733.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.435,0.328,-17.826,0.0406,0.917,0.918,0.125,0.574,113.983,92213.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.469,0.276,-18.028,0.0515,0.843,0.835,0.0906,0.639,99.657,84640.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.547,0.173,-19.573,0.0436,0.92,0.893,0.119,0.489,94.107,156386.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.52,0.238,-19.186,0.0531,0.852,0.816,0.113,0.639,88.917,120346.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.535,0.241,-17.807,0.0398,0.908,0.918,0.127,0.587,91.134,78506.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.558,0.279,-18.726,0.0437,0.968,0.93,0.162,0.685,134.676,106853.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.421,0.21,-20.441,0.0421,0.967,0.915,0.11,0.697,75.492,159466.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.525,0.356,-18.411,0.0599,0.945,0.879,0.113,0.182,135.207,63360.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.407,0.23,-17.953,0.0503,0.968,0.947,0.117,0.193,177.253,102680.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.488,0.16,-23.36,0.0489,0.959,0.922,0.113,0.608,109.002,102146.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.554,0.229,-20.552,0.0448,0.981,0.897,0.103,0.795,132.287,134186.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.487,0.205,-21.259,0.0455,0.979,0.889,0.11,0.824,133.336,92226.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.559,0.282,-14.919,0.0463,0.984,0.918,0.118,0.871,125.615,95658.0,13.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.526,0.281,-13.753,0.0447,0.985,0.856,0.141,0.483,62.19,80143.0,12.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.373,0.217,-18.459,0.0364,0.905,0.845,0.112,0.65,104.346,106316.0,12.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.447,0.229,-17.057,0.0437,0.872,0.921,0.117,0.485,107.333,94626.0,12.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.335,0.283,-16.3,0.0437,0.908,0.899,0.11,0.627,81.01,190078.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.44,0.197,-20.287,0.0439,0.898,0.832,0.0938,0.352,79.767,177215.0,12.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.361,0.169,-19.328,0.0402,0.933,0.843,0.111,0.335,86.298,201518.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.507,0.244,-18.981,0.0543,0.903,0.868,0.106,0.625,117.452,182441.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.395,0.254,-18.91,0.0363,0.892,0.868,0.106,0.431,106.716,121616.0,12.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.479,0.271,-18.161,0.051,0.927,0.91,0.107,0.667,126.408,188592.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.4,0.384,-15.492,0.0504,0.968,0.867,0.105,0.574,125.598,124994.0,27.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.392,0.286,-16.276,0.0425,0.842,0.911,0.112,0.786,77.916,83368.0,12.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.336,0.32,-16.468,0.0464,0.917,0.821,0.0889,0.7,132.579,206103.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.507,0.309,-18.336,0.0467,0.946,0.874,0.112,0.59,115.703,138433.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.393,0.345,-15.791,0.0448,0.528,0.92,0.133,0.442,77.611,104609.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.353,0.26,-18.96,0.0359,0.812,0.869,0.114,0.355,84.993,132223.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.312,0.306,-16.429,0.0411,0.944,0.951,0.131,0.683,98.353,134152.0,10.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.425,0.275,-16.675,0.047,0.901,0.9,0.146,0.474,114.62,178971.0,10.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.471,0.337,-14.934,0.0415,0.908,0.906,0.148,0.902,123.806,97421.0,10.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.515,0.222,-18.678,0.0492,0.892,0.937,0.124,0.509,123.139,123818.0,12.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.388,0.261,-16.764,0.0425,0.951,0.963,0.123,0.585,186.805,49579.0,12.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.43,0.304,-16.197,0.053,0.922,0.903,0.0927,0.775,121.979,157471.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.524,0.255,-18.058,0.0408,0.898,0.825,0.117,0.43,77.564,90648.0,11.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.301,0.197,-17.885,0.043,0.983,0.873,0.189,0.612,78.755,115963.0,9.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.39,0.345,-17.585,0.0441,0.712,0.85,0.118,0.496,107.106,94208.0,10.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
